Name,1-bromo-4-(trifluoromethyl)benzene,1-bromo-4-ethylbenzene,1-bromo-4-methoxybenzene,1-chloro-4-(trifluoromethyl)benzene,1-chloro-4-ethylbenzene,1-chloro-4-methoxybenzene,1-ethyl-4-iodobenzene,1-iodo-4-(trifluoromethyl)benzene,1-iodo-4-methoxybenzene,2-bromopyridine,2-chloropyridine,2-iodopyridine,"3,5-dimethylisoxazole",3-bromopyridine,3-chloropyridine,3-iodopyridine,3-methyl-5-phenylisoxazole,3-methylisoxazole,3-phenylisoxazole,4-phenylisoxazole,"5-(2,6-difluorophenyl)isoxazole",5-methyl-3-(1H-pyrrol-1-yl)isoxazole,5-methylisoxazole,"5-phenyl-1,2,4-oxadiazole",5-phenylisoxazole,AdBrettPhos,benzo[c]isoxazole,benzo[d]isoxazole,BTMG,ethyl-3-methoxyisoxazole-5-carboxylate,ethyl-3-methylisoxazole-5-carboxylate,ethyl-5-methylisoxazole-3-carboxylate,ethyl-5-methylisoxazole-4-carboxylate,ethyl-isoxazole-3-carboxylate,ethyl-isoxazole-4-carboxylate,methyl-5-(furan-2-yl)isoxazole-3-carboxylate,methyl-5-(thiophen-2-yl)isoxazole-3-carboxylate,methyl-isoxazole-5-carboxylate,MTBD,"N,N-dibenzylisoxazol-3-amine","N,N-dibenzylisoxazol-5-amine",P2Et,t-BuBrettPhos,t-BuXPhos,XPhos
2-chloropyridine,0.896551724137931,0.896551724137931,0.896551724137931,0.8148148148148149,0.8148148148148149,0.8148148148148149,0.896551724137931,0.896551724137931,0.896551724137931,0.5454545454545454,0.0,0.5454545454545454,0.896551724137931,0.7777777777777778,0.6799999999999999,0.7777777777777778,0.8181818181818181,0.8571428571428572,0.8,0.8,0.8125,0.8857142857142857,0.8148148148148149,0.7666666666666666,0.7586206896551724,0.9259259259259259,0.7931034482758621,0.7931034482758621,1.0,0.9302325581395349,0.925,0.9230769230769231,0.925,0.8974358974358975,0.925,0.8837209302325582,0.8863636363636364,0.8571428571428572,0.9444444444444444,0.8333333333333334,0.8,1.0,0.9148936170212766,0.8837209302325582,0.8958333333333334
2-iodopyridine,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.8148148148148149,0.8148148148148149,0.8148148148148149,0.5454545454545454,0.5454545454545454,0.0,0.8571428571428572,0.7777777777777778,0.7777777777777778,0.6799999999999999,0.78125,0.8571428571428572,0.8,0.8,0.8125,0.8857142857142857,0.8148148148148149,0.7666666666666666,0.7586206896551724,0.9454545454545454,0.7931034482758621,0.7931034482758621,1.0,0.9302325581395349,0.8974358974358975,0.9230769230769231,0.925,0.8974358974358975,0.925,0.8837209302325582,0.8863636363636364,0.8571428571428572,0.9444444444444444,0.8333333333333334,0.8,1.0,0.9375,0.8837209302325582,0.8723404255319149
"3,5-dimethylisoxazole",0.9333333333333333,0.896551724137931,0.896551724137931,0.9333333333333333,0.896551724137931,0.896551724137931,0.896551724137931,0.9333333333333333,0.896551724137931,0.896551724137931,0.896551724137931,0.8571428571428572,0.0,0.9,0.9,0.9,0.5555555555555556,0.6666666666666667,0.8387096774193549,0.875,0.8484848484848485,0.5555555555555556,0.6666666666666667,0.84375,0.8387096774193549,0.9259259259259259,0.8333333333333334,0.8333333333333334,0.9666666666666667,0.7567567567567568,0.6129032258064516,0.6,0.8055555555555556,0.8055555555555556,0.8378378378378378,0.8,0.8048780487804879,0.8235294117647058,0.9142857142857143,0.8648648648648649,0.8648648648648649,0.9714285714285714,0.9148936170212766,0.9090909090909091,0.9183673469387755
3-bromopyridine,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9,0.9,0.9,0.9,0.9,0.9,0.6799999999999999,0.7777777777777778,0.7777777777777778,0.9,0.0,0.5217391304347826,0.5217391304347826,0.8571428571428572,0.8620689655172413,0.84375,0.8064516129032258,0.8181818181818181,0.8888888888888888,0.8214285714285714,0.8484848484848485,0.8064516129032258,0.9464285714285714,0.8387096774193549,0.7586206896551724,1.0,0.9318181818181819,0.926829268292683,0.925,0.9,0.9,0.9,0.8863636363636364,0.8888888888888888,0.8611111111111112,0.9459459459459459,0.868421052631579,0.8378378378378378,1.0,0.9387755102040817,0.9111111111111111,0.92
3-chloropyridine,0.9,0.9,0.9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9,0.9,0.9,0.7777777777777778,0.6799999999999999,0.7777777777777778,0.9,0.5217391304347826,0.0,0.5217391304347826,0.8571428571428572,0.8620689655172413,0.84375,0.8064516129032258,0.8181818181818181,0.8888888888888888,0.8214285714285714,0.8484848484848485,0.8064516129032258,0.9464285714285714,0.8387096774193549,0.8,1.0,0.9318181818181819,0.926829268292683,0.925,0.9,0.9,0.9,0.8863636363636364,0.8888888888888888,0.8611111111111112,0.9459459459459459,0.868421052631579,0.8378378378378378,1.0,0.9387755102040817,0.9111111111111111,0.92
3-iodopyridine,0.9,0.9,0.9,0.9,0.9,0.9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6799999999999999,0.9,0.5217391304347826,0.5217391304347826,0.0,0.8571428571428572,0.8620689655172413,0.84375,0.8064516129032258,0.8181818181818181,0.8888888888888888,0.8214285714285714,0.8484848484848485,0.8064516129032258,0.9464285714285714,0.8387096774193549,0.8,1.0,0.9318181818181819,0.926829268292683,0.925,0.9,0.9,0.9,0.8863636363636364,0.8888888888888888,0.8611111111111112,0.9459459459459459,0.868421052631579,0.8378378378378378,1.0,0.9387755102040817,0.9111111111111111,0.92
3-methyl-5-phenylisoxazole,0.9166666666666666,0.8857142857142857,0.8857142857142857,0.9166666666666666,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.9166666666666666,0.8857142857142857,0.8181818181818181,0.8181818181818181,0.78125,0.5555555555555556,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.0,0.7,0.65625,0.696969696969697,0.7837837837837838,0.7222222222222222,0.7419354838709677,0.6666666666666667,0.5666666666666667,0.8983050847457628,0.7647058823529411,0.7647058823529411,0.972972972972973,0.7954545454545454,0.6842105263157895,0.775,0.8372093023255813,0.8095238095238095,0.8636363636363636,0.7209302325581395,0.7272727272727273,0.825,0.9285714285714286,0.775,0.775,0.9761904761904762,0.8846153846153846,0.8297872340425532,0.8461538461538461
3-methylisoxazole,0.896551724137931,0.8571428571428572,0.8571428571428572,0.896551724137931,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.896551724137931,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.6666666666666667,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.7,0.0,0.6153846153846154,0.7586206896551724,0.8484848484848485,0.78125,0.72,0.84375,0.8387096774193549,0.9259259259259259,0.75,0.8333333333333334,0.9666666666666667,0.8205128205128205,0.7714285714285715,0.8,0.8378378378378378,0.6129032258064516,0.8055555555555556,0.8,0.8333333333333334,0.8235294117647058,0.9142857142857143,0.6875,0.8648648648648649,0.9714285714285714,0.9148936170212766,0.9090909090909091,0.9183673469387755
3-phenylisoxazole,0.875,0.9090909090909091,0.9090909090909091,0.875,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.875,0.9090909090909091,0.8,0.8,0.8,0.8387096774193549,0.84375,0.84375,0.84375,0.65625,0.6153846153846154,0.0,0.6206896551724138,0.8333333333333334,0.8378378378378378,0.8387096774193549,0.6774193548387097,0.6666666666666667,0.9491525423728814,0.7,0.78125,0.9705882352941176,0.8888888888888888,0.8809523809523809,0.8780487804878049,0.9069767441860466,0.7297297297297297,0.8809523809523809,0.8181818181818181,0.8478260869565217,0.8717948717948718,0.95,0.6060606060606061,0.7894736842105263,0.9743589743589743,0.9215686274509804,0.8695652173913043,0.9038461538461539
4-phenylisoxazole,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8,0.8,0.8,0.875,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.696969696969697,0.7586206896551724,0.6206896551724138,0.0,0.8,0.8378378378378378,0.8,0.6333333333333333,0.6206896551724138,0.9491525423728814,0.7,0.7,1.0,0.9130434782608696,0.9069767441860466,0.9047619047619048,0.8536585365853658,0.8536585365853658,0.7297297297297297,0.8695652173913043,0.8723404255319149,0.8421052631578947,0.95,0.7567567567567568,0.7567567567567568,0.9743589743589743,0.9423076923076923,0.8936170212765957,0.9038461538461539
"5-(2,6-difluorophenyl)isoxazole",0.8823529411764706,0.9142857142857143,0.9142857142857143,0.8823529411764706,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8823529411764706,0.9142857142857143,0.8125,0.8125,0.8125,0.8484848484848485,0.8181818181818181,0.8181818181818181,0.8181818181818181,0.7837837837837838,0.8484848484848485,0.8333333333333334,0.8,0.0,0.8461538461538461,0.6428571428571428,0.7714285714285715,0.5,0.896551724137931,0.8285714285714285,0.7575757575757576,1.0,0.8936170212765957,0.8863636363636364,0.8837209302325582,0.8604651162790697,0.8863636363636364,0.8863636363636364,0.8260869565217391,0.8297872340425532,0.7222222222222222,0.9523809523809523,0.8571428571428572,0.7027027027027026,1.0,0.8823529411764706,0.851063829787234,0.8653846153846154
5-methyl-3-(1H-pyrrol-1-yl)isoxazole,0.9459459459459459,0.9166666666666666,0.9166666666666666,0.9459459459459459,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9459459459459459,0.9166666666666666,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7222222222222222,0.78125,0.8378378378378378,0.8378378378378378,0.8461538461538461,0.0,0.7419354838709677,0.8421052631578947,0.8378378378378378,0.9344262295081968,0.8,0.8333333333333334,0.972972972972973,0.7954545454545454,0.7804878048780488,0.6756756756756757,0.8372093023255813,0.8372093023255813,0.8372093023255813,0.8043478260869565,0.8085106382978724,0.8536585365853658,0.9024390243902439,0.8604651162790697,0.8604651162790697,0.9761904761904762,0.9259259259259259,0.9,0.9090909090909091
5-methylisoxazole,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8148148148148149,0.8148148148148149,0.8148148148148149,0.6666666666666667,0.8214285714285714,0.8214285714285714,0.8214285714285714,0.7419354838709677,0.72,0.8387096774193549,0.8,0.6428571428571428,0.7419354838709677,0.0,0.7666666666666666,0.6153846153846154,0.9259259259259259,0.8333333333333334,0.75,0.9666666666666667,0.8205128205128205,0.8055555555555556,0.7647058823529411,0.7714285714285715,0.8055555555555556,0.8055555555555556,0.8292682926829268,0.8333333333333334,0.6206896551724138,0.9142857142857143,0.8648648648648649,0.6875,0.9714285714285714,0.9148936170212766,0.9090909090909091,0.9183673469387755
"5-phenyl-1,2,4-oxadiazole",0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.84375,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.6666666666666667,0.84375,0.6774193548387097,0.6333333333333333,0.7714285714285715,0.8421052631578947,0.7666666666666666,0.0,0.5862068965517242,0.95,0.7878787878787878,0.7096774193548387,1.0,0.8913043478260869,0.8837209302325582,0.8536585365853658,0.8571428571428572,0.8571428571428572,0.8837209302325582,0.8478260869565217,0.851063829787234,0.8157894736842105,0.9512195121951219,0.7948717948717949,0.7297297297297297,1.0,0.9433962264150944,0.8958333333333334,0.9056603773584906
5-phenylisoxazole,0.875,0.9090909090909091,0.9090909090909091,0.875,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.875,0.9090909090909091,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.8387096774193549,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.5666666666666667,0.8387096774193549,0.6666666666666667,0.6206896551724138,0.5,0.8378378378378378,0.6153846153846154,0.5862068965517242,0.0,0.9310344827586207,0.78125,0.7,1.0,0.8888888888888888,0.8809523809523809,0.8780487804878049,0.8536585365853658,0.8809523809523809,0.8809523809523809,0.8181818181818181,0.8222222222222222,0.7058823529411764,0.95,0.7894736842105263,0.6060606060606061,1.0,0.9215686274509804,0.8695652173913043,0.8823529411764706
AdBrettPhos,0.9454545454545454,0.9259259259259259,0.8627450980392157,0.9454545454545454,0.9259259259259259,0.8627450980392157,0.9259259259259259,0.9454545454545454,0.8627450980392157,0.9454545454545454,0.9259259259259259,0.9454545454545454,0.9259259259259259,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.8983050847457628,0.9259259259259259,0.9491525423728814,0.9491525423728814,0.896551724137931,0.9344262295081968,0.9259259259259259,0.95,0.9310344827586207,0.0,0.9482758620689655,0.9482758620689655,0.9821428571428571,0.8923076923076922,0.921875,0.9206349206349207,0.9384615384615385,0.921875,0.9384615384615385,0.8787878787878788,0.8805970149253731,0.9,0.9508196721311475,0.9538461538461538,0.9538461538461538,0.9836065573770492,0.4285714285714286,0.7017543859649122,0.6833333333333333
benzo[c]isoxazole,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.8333333333333334,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.7647058823529411,0.75,0.7,0.7,0.8285714285714285,0.8,0.8333333333333334,0.7878787878787878,0.78125,0.9482758620689655,0.0,0.6896551724137931,1.0,0.8863636363636364,0.8780487804878049,0.875,0.9047619047619048,0.8205128205128205,0.85,0.8409090909090909,0.8444444444444444,0.868421052631579,0.9487179487179487,0.75,0.8157894736842105,0.9736842105263158,0.9411764705882353,0.8913043478260869,0.9019607843137255
benzo[d]isoxazole,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.90625,0.90625,0.90625,0.90625,0.90625,0.90625,0.7931034482758621,0.7931034482758621,0.7931034482758621,0.8333333333333334,0.7586206896551724,0.8,0.8,0.7647058823529411,0.8333333333333334,0.78125,0.7,0.7575757575757576,0.8333333333333334,0.75,0.7096774193548387,0.7,0.9482758620689655,0.6896551724137931,0.0,1.0,0.8863636363636364,0.8780487804878049,0.875,0.7894736842105263,0.8780487804878049,0.85,0.8409090909090909,0.8444444444444444,0.8055555555555556,0.9487179487179487,0.8157894736842105,0.75,1.0,0.9411764705882353,0.8913043478260869,0.9019607843137255
BTMG,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.972972972972973,0.9666666666666667,0.9705882352941176,1.0,1.0,0.972972972972973,0.9666666666666667,1.0,1.0,0.9821428571428571,1.0,1.0,0.0,0.9534883720930233,0.95,0.9487179487179487,0.95,0.95,0.95,0.9555555555555556,0.9333333333333333,0.9459459459459459,0.9428571428571428,0.975,0.975,0.8709677419354839,0.9361702127659575,0.9318181818181819,0.9803921568627451
ethyl-3-methoxyisoxazole-5-carboxylate,0.9545454545454546,0.8205128205128205,0.85,0.9545454545454546,0.8205128205128205,0.85,0.8205128205128205,0.9545454545454546,0.85,0.9047619047619048,0.9302325581395349,0.9302325581395349,0.7567567567567568,0.9318181818181819,0.9318181818181819,0.9318181818181819,0.7954545454545454,0.8205128205128205,0.8888888888888888,0.9130434782608696,0.8936170212765957,0.7954545454545454,0.8205128205128205,0.8913043478260869,0.8888888888888888,0.8923076923076922,0.8863636363636364,0.8863636363636364,0.9534883720930233,0.0,0.32352941176470584,0.4864864864864865,0.575,0.575,0.6097560975609756,0.7083333333333333,0.7142857142857143,0.6829268292682926,0.9387755102040817,0.8571428571428572,0.8571428571428572,0.9361702127659575,0.8793103448275862,0.9310344827586207,0.9365079365079365
ethyl-3-methylisoxazole-5-carboxylate,0.9512195121951219,0.8055555555555556,0.8974358974358975,0.9512195121951219,0.8055555555555556,0.8974358974358975,0.8055555555555556,0.9512195121951219,0.8974358974358975,0.925,0.925,0.8974358974358975,0.6129032258064516,0.926829268292683,0.926829268292683,0.926829268292683,0.6842105263157895,0.7714285714285715,0.8809523809523809,0.9069767441860466,0.8863636363636364,0.7804878048780488,0.8055555555555556,0.8837209302325582,0.8809523809523809,0.921875,0.8780487804878049,0.8780487804878049,0.95,0.32352941176470584,0.0,0.4411764705882353,0.5405405405405406,0.5405405405405406,0.5789473684210527,0.7173913043478262,0.7234042553191489,0.6923076923076923,0.9347826086956522,0.8478260869565217,0.8478260869565217,0.9318181818181819,0.9122807017543859,0.9272727272727272,0.9333333333333333
ethyl-5-methylisoxazole-3-carboxylate,0.95,0.8333333333333334,0.8947368421052632,0.95,0.8333333333333334,0.8947368421052632,0.8333333333333334,0.95,0.8947368421052632,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6,0.925,0.925,0.925,0.775,0.8,0.8780487804878049,0.9047619047619048,0.8837209302325582,0.6756756756756757,0.7647058823529411,0.8536585365853658,0.8780487804878049,0.9206349206349207,0.875,0.875,0.9487179487179487,0.4864864864864865,0.4411764705882353,0.0,0.5277777777777778,0.4411764705882353,0.5675675675675675,0.6511627906976745,0.6590909090909092,0.717948717948718,0.9333333333333333,0.8695652173913043,0.8695652173913043,0.9302325581395349,0.9107142857142857,0.9259259259259259,0.9322033898305084
ethyl-5-methylisoxazole-4-carboxylate,0.9512195121951219,0.8378378378378378,0.8974358974358975,0.9512195121951219,0.8378378378378378,0.8974358974358975,0.8378378378378378,0.9512195121951219,0.8974358974358975,0.925,0.925,0.925,0.8055555555555556,0.9,0.9,0.9,0.8372093023255813,0.8378378378378378,0.9069767441860466,0.8536585365853658,0.8604651162790697,0.8372093023255813,0.7714285714285715,0.8571428571428572,0.8536585365853658,0.9384615384615385,0.9047619047619048,0.7894736842105263,0.95,0.575,0.5405405405405406,0.5277777777777778,0.0,0.5789473684210527,0.5,0.7708333333333334,0.7755102040816326,0.6923076923076923,0.9347826086956522,0.8958333333333334,0.8478260869565217,0.9069767441860466,0.9310344827586207,0.9464285714285714,0.9508196721311475
ethyl-isoxazole-3-carboxylate,0.925,0.8055555555555556,0.868421052631579,0.925,0.8055555555555556,0.868421052631579,0.8055555555555556,0.925,0.868421052631579,0.8974358974358975,0.8974358974358975,0.8974358974358975,0.8055555555555556,0.9,0.9,0.9,0.8095238095238095,0.6129032258064516,0.7297297297297297,0.8536585365853658,0.8863636363636364,0.8372093023255813,0.8055555555555556,0.8571428571428572,0.8809523809523809,0.921875,0.8205128205128205,0.8780487804878049,0.95,0.575,0.5405405405405406,0.4411764705882353,0.5789473684210527,0.0,0.5405405405405406,0.6888888888888889,0.7234042553191489,0.725,0.9347826086956522,0.7380952380952381,0.8723404255319149,0.9318181818181819,0.9122807017543859,0.9272727272727272,0.9333333333333333
